team,team_abbr,opponent,week,home,line,home_team,away_team,spread,team_id,team_nick,team_color,team_color2,team_color3,team_color4,team_logo_wikipedia,team_logo_espn,team_wordmark
Buffalo Bills,BUF,TB,14,1,3,BUF,TB,BUF +3,0610,Bills,#00338d,#c60c30,#0c2e82,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BUF.png
Buffalo Bills,BUF,CAR,15,0,-8.5,CAR,BUF,BUF -8.5,0610,Bills,#00338d,#c60c30,#0c2e82,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BUF.png
Buffalo Bills,BUF,NE,16,1,-1.5,BUF,NE,BUF -1.5,0610,Bills,#00338d,#c60c30,#0c2e82,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BUF.png
Buffalo Bills,BUF,ATL,17,0,-8.5,ATL,BUF,BUF -8.5,0610,Bills,#00338d,#c60c30,#0c2e82,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BUF.png
Buffalo Bills,BUF,NYJ,18,0,-11,NYJ,BUF,BUF -11,0610,Bills,#00338d,#c60c30,#0c2e82,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BUF.png
Carolina Panthers,CAR,NYJ,1,0,-4.5,NYJ,CAR,CAR -4.5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,NO,2,0,2,NO,CAR,CAR +2,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,HOU,3,1,-4,CAR,HOU,CAR -4,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,DAL,4,1,5,CAR,DAL,CAR +5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,PHI,5,0,-3.5,PHI,CAR,CAR -3.5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,MIN,6,0,0.5,MIN,CAR,CAR 0.5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,NYG,7,1,1,CAR,NYG,CAR +1,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,ATL,8,1,2,CAR,ATL,CAR +2,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,NE,9,0,-1,NE,CAR,CAR -1,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,ARI,10,1,3.5,CAR,ARI,CAR +3.5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,WAS,11,0,0.5,WAS,CAR,CAR +0.5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,MIA,12,1,4.5,CAR,MIA,CAR +4.5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,Bye,13,1,0,Bye,Bye,Bye,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,ATL,14,0,-2,ATL,CAR,CAR -2,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,BUF,15,1,8.5,CAR,BUF,CAR +8.5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,TB,16,0,5.5,TB,CAR,CAR +5.5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,NO,17,1,6,CAR,NO,CAR +6,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Carolina Panthers,CAR,TB,18,1,9.5,CAR,TB,CAR +9.5,0750,Panthers,#0085ca,#000000,#bfc0bf,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png
Chicago Bears,CHI,LAR,1,1,7.5,CHI,LAR,CHI +7.5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,CIN,2,0,-3,CIN,CHI,CHI -3,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,CLE,3,1,6.5,CHI,CLE,CHI +6.5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,DET,4,0,-6,DET,CHI,CHI -6,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,LV,5,1,2.5,CHI,LV,CHI +2.5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,GB,6,0,5.5,GB,CHI,CHI +5.5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,TB,7,1,10,CHI,TB,CHI +10,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,SF,8,0,2.5,SF,CHI,CHI +2.5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,PIT,9,1,6,CHI,PIT,CHI +6,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,Bye,10,1,0,Bye,Bye,Bye,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,BAL,11,0,5.5,BAL,CHI,CHI +5.5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,DET,12,1,-2,CHI,DET,CHI -2,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,ARI,13,0,0,ARI,CHI,PK,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,GB,14,1,9.5,CHI,GB,CHI +9.5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,MIN,15,0,1,MIN,CHI,CHI +1,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,SEA,16,1,6.5,CHI,SEA,CHI +6.5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,NYG,17,0,-2.5,NYG,CHI,CHI -2.5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Chicago Bears,CHI,MIN,18,1,5,CHI,MIN,CHI +5,0810,Bears,#0b162a,#c83803,#0b162a,#c83803,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png
Cincinnati Bengals,CIN,MIN,1,0,2,MIN,CIN,CIN +2,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,CHI,2,1,3,CIN,CHI,CIN +3,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,PIT,3,1,7,CIN,PIT,CIN +7,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,JAX,4,0,-3.5,JAX,CIN,CIN -3.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,GB,5,0,6.5,GB,CIN,CIN +6.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,DET,6,1,-1,CIN,DET,CIN -1,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,BAL,7,1,10.5,CIN,BAL,CIN +10.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,NYJ,8,1,1,CIN,NYJ,CIN +1,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,CLE,9,0,3.5,CLE,CIN,CIN +3.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,Bye,10,1,0,Bye,Bye,Bye,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,LV,11,1,3.5,CIN,LV,CIN +3.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,PIT,12,0,3,PIT,CIN,CIN +3,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,LAC,13,0,1.5,LAC,CIN,CIN +1.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,SF,14,0,3.5,SF,CIN,CIN +3.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,DEN,15,1,2.5,CIN,DEN,CIN +2.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,BAL,16,0,6.5,BAL,CIN,CIN +6.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,KC,17,0,8.5,KC,CIN,CIN +8.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cincinnati Bengals,CIN,CLE,18,1,7.5,CIN,CLE,CIN +7.5,0920,Bengals,#000000,#fb4f14,#000000,#d32f1e,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png
Cleveland Browns,CLE,KC,1,1,7,CLE,KC,CLE +7,1050,Browns,#fb4f14,#22150c,#a5acaf,#d32f1e,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png
Cleveland Browns,CLE,HOU,2,0,-12,HOU,CLE,CLE -12,1050,Browns,#fb4f14,#22150c,#a5acaf,#d32f1e,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png
Cleveland Browns,CLE,CHI,3,0,-6.5,CHI,CLE,CLE -6.5,1050,Browns,#fb4f14,#22150c,#a5acaf,#d32f1e,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png
Cleveland Browns,CLE,MIN,4,1,0.5,CLE,MIN,CLE +0.5,1050,Browns,#fb4f14,#22150c,#a5acaf,#d32f1e,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png
Cleveland Browns,CLE,LAC,5,0,0,CLE,LAC,PK,1050,Browns,#fb4f14,#22150c,#a5acaf,#d32f1e,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png
Cleveland Browns,CLE,ARI,6,0,-4.5,ARI,CLE,CLE -4.5,1050,Browns,#fb4f14,#22150c,#a5acaf,#d32f1e,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png
Cleveland Browns,CLE,DEN,7,0,-7,DEN,CLE,CLE -7,1050,Browns,#fb4f14,#22150c,#a5acaf,#d32f1e,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png
Cleveland Browns,CLE,PIT,8,0,-2.5,PIT,CLE,CLE -2.5,1050,Browns,#fb4f14,#22150c,#a5acaf,#d32f1e,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png
